Category,Value1,Value2,Value3,Value4
ppg,157920,159437,91,97
ppg,157742,159339,91,97
ppg,157583,159271,91,97
ppg,157453,159211,91,97
ppg,157363,159164,91,97
ppg,157293,159129,91,97
ppg,157261,159120,91,97
ppg,157229,159126,91,97
ppg,157222,159114,91,97
ppg,156799,158940,91,97
ppg,156678,158896,91,97
ppg,156600,158848,91,97
ppg,156600,158848,91,97
ppg,156530,158813,91,97
ppg,156491,158797,91,97
ppg,156473,158792,91,97
ppg,156464,158780,91,97
ppg,156465,158783,91,97
ppg,156469,158789,91,97
ppg,156463,158791,91,97
ppg,156474,158796,91,97
ppg,156497,158801,91,97
ppg,156513,158814,91,97
ppg,156532,158816,91,97
ppg,156555,158826,91,97
ppg,156562,158846,91,97
ppg,156577,158839,91,97
ppg,156594,158846,91,97
ppg,156597,158856,91,97
ppg,156599,158858,93,97
ppg,156594,158844,93,97
ppg,156598,158849,93,97
ppg,156595,158855,93,97
ppg,156604,158872,93,97
ppg,156605,158859,93,97
ppg,156615,158858,93,97
ppg,156619,158861,93,97
ppg,156336,158790,93,97
ppg,156340,158785,93,97
ppg,156343,158802,93,97
ppg,156338,158792,93,97
ppg,156348,158789,93,97
ppg,156340,158801,93,97
ppg,156350,158798,93,97
ppg,156365,158801,93,97
ppg,156365,158801,93,97
ppg,156384,158813,93,97
ppg,156405,158825,93,97
ppg,156426,158842,93,97
ppg,156462,158851,93,97
ppg,156498,158872,93,97
ppg,156533,158895,93,97
ppg,156577,158908,93,97
ppg,156622,158940,93,97
ppg,156645,158944,93,97
ppg,156705,158958,93,97
ppg,156744,158988,93,97
ppg,156793,159012,93,97
ppg,156836,159041,93,97
ppg,156883,159063,93,97
ppg,156923,159069,93,97
ppg,156981,159104,93,97
ppg,157018,159117,93,97
ppg,157055,159124,93,97
ppg,157099,159155,93,97
ppg,156526,158937,93,97
ppg,156580,158945,93,97
ppg,156643,158983,93,97
ppg,157272,159226,93,97
ppg,157311,159244,93,97
ppg,156770,159059,93,97
ppg,156840,159074,93,97
ppg,156904,159105,93,97
ppg,156939,159122,93,97
ppg,157005,159159,93,97
ppg,157057,159178,93,97
ppg,157108,159202,93,97
ppg,157167,159234,93,97
ppg,157222,159254,93,97
ppg,157273,159282,93,97
ppg,157273,159282,93,97
ppg,157324,159293,93,97
ppg,157377,159324,93,97
ppg,157429,159353,93,97
ppg,157482,159376,93,97
ppg,157507,159383,93,97
ppg,157485,159380,93,97
ppg,157433,159357,93,97
ppg,157302,159305,93,97
ppg,157137,159224,93,97
ppg,156931,159137,93,97
ppg,156713,159036,93,97
ppg,156515,158942,93,97
ppg,156335,158872,93,97
ppg,156198,158807,93,97
ppg,156073,158753,93,97
ppg,156004,158714,93,97
ppg,155954,158698,93,97
ppg,157652,159518,93,97
ppg,157533,159457,93,97
ppg,157348,159381,93,97
ppg,157137,159286,93,97
ppg,156917,159186,93,97
ppg,156715,159091,93,97
ppg,156535,159017,93,97
ppg,156394,158952,93,97
ppg,156294,158900,93,97
ppg,156219,158869,93,97
ppg,156155,158841,93,97
ppg,156128,158842,93,97
ppg,156122,158830,93,97
ppg,156129,158850,93,97
ppg,156137,158854,93,97
ppg,156160,158859,93,97
ppg,156193,158881,93,97
ppg,156221,158883,93,97
ppg,156248,158894,93,97
ppg,156248,158894,93,97
ppg,156290,158924,93,97
ppg,156329,158941,93,97
ppg,156351,158954,93,97
ppg,156393,158962,93,97
ppg,156416,158982,93,97
ppg,156429,158980,93,97
ppg,156434,158984,93,97
ppg,156439,159003,93,97
ppg,156079,158866,93,97
ppg,156099,158877,93,97
ppg,156153,158883,93,97
ppg,156188,158907,93,97
ppg,156224,158915,93,97
ppg,156255,158926,93,97
ppg,156287,158954,93,97
ppg,156301,158956,93,97
ppg,156301,158961,93,97
ppg,156311,158964,93,97
ppg,156311,158971,93,97
ppg,156311,158971,93,97
ppg,156307,158965,93,97
ppg,156312,158970,93,97
ppg,156318,158967,93,97
ppg,156320,158979,93,97
ppg,156339,158987,93,97
ppg,156356,158995,93,97
ppg,156380,159013,93,97
ppg,156380,159013,93,97
ppg,156403,159025,93,97
ppg,156403,159025,93,97
ppg,156403,159025,93,97
ppg,156403,159025,93,97
ppg,156430,159041,93,97
ppg,156462,159044,93,97
ppg,156495,159056,93,97
ppg,156533,159078,93,97
ppg,156000,158884,93,97
